Symbol  ,Date  ,Expiry  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
BANKNIFTY,21-May-2025,26-Jun-2025,55447.40,55674.80,55040.80,55415.40,55400.00,55415.40,8989.00,149370.68,441930.00,10230.00,55075.10
BANKNIFTY,21-May-2025,31-Jul-2025,55617.80,55824.80,55200.40,55562.80,55549.00,55562.80,1151.00,22376.53,62930.00,2030.00,55075.10
BANKNIFTY,22-May-2025,29-May-2025,54944.80,55120.00,54700.00,55068.40,55090.00,55068.40,34146.00,562544.27,1660380.00,-22140.00,54941.30
BANKNIFTY,22-May-2025,26-Jun-2025,55310.00,55410.00,55012.60,55358.20,55362.20,55358.20,10065.00,166582.91,443340.00,1410.00,54941.30
BANKNIFTY,22-May-2025,31-Jul-2025,55472.40,55544.40,55205.00,55494.80,55529.80,55494.80,994.00,19259.92,68110.00,5180.00,54941.30
BANKNIFTY,23-May-2025,29-May-2025,55149.00,55559.40,54941.40,55495.60,55519.80,55495.60,41779.00,693600.24,1623630.00,-36750.00,55398.25
BANKNIFTY,23-May-2025,26-Jun-2025,55379.80,55793.40,55249.40,55754.40,55751.60,55754.40,11923.00,199004.81,448170.00,4830.00,55398.25
BANKNIFTY,23-May-2025,31-Jul-2025,55494.60,55940.00,55419.80,55870.20,55878.00,55870.20,1810.00,35322.06,67480.00,-630.00,55398.25
BANKNIFTY,26-May-2025,29-May-2025,55586.40,55980.00,55357.00,55687.00,55697.40,55687.00,42682.00,712994.46,1412910.00,-210720.00,55572.00
BANKNIFTY,26-May-2025,26-Jun-2025,55800.00,56194.40,55650.00,55931.80,55940.40,55931.80,24870.00,417510.58,685650.00,237480.00,55572.00
BANKNIFTY,26-May-2025,31-Jul-2025,55960.60,56300.00,55800.00,56053.00,56050.20,56053.00,1938.00,38039.37,77105.00,9625.00,55572.00
BANKNIFTY,27-May-2025,29-May-2025,55590.80,55940.00,55069.20,55472.60,55432.20,55472.60,66222.00,1102039.48,1072500.00,-340410.00,55352.80
BANKNIFTY,27-May-2025,26-Jun-2025,55940.40,56150.20,55430.20,55775.00,55730.60,55775.00,44602.00,746152.24,1013130.00,327480.00,55352.80
BANKNIFTY,27-May-2025,31-Jul-2025,56000.00,56295.00,55610.00,55894.40,55870.00,55894.40,2892.00,56588.91,86100.00,8995.00,55352.80
BANKNIFTY,28-May-2025,29-May-2025,55424.40,55575.00,55290.40,55445.60,55459.00,55445.60,36092.00,600146.42,795360.00,-277140.00,55417.00
