Date,spot_price,call_total_volume,call_total_oi,call_avg_ltp,call_max_ltp,call_count,put_total_volume,put_total_oi,put_avg_ltp,put_max_ltp,put_count,total_volume,total_oi,pcr_volume,pcr_oi,call_atm_ltp,put_atm_ltp,target_spot_price
2025-03-06,48627.69921875,2447709.0,21340455.0,808.1150115473441,8180.0,433,2166522.0,21856395.0,1087.9135103926099,11112.3,433,4614231.0,43196850.0,0.8851223736154911,1.0241766166653898,1853.0,1120.0,48497.5
2025-03-07,48497.5,3304669.0,23330775.0,784.9456120092377,8171.05,433,3033249.0,23018775.0,1106.9643187066974,11265.0,433,6337918.0,46349550.0,0.917867719883595,0.9866271051861758,1756.2,1088.25,48216.80078125
2025-03-10,48216.80078125,3222519.0,25566510.0,796.6151270207852,8171.05,433,2827452.0,23666265.0,1234.4784064665128,11600.4,433,6049971.0,49232775.0,0.8774042914874979,0.9256744467664926,0.0,997.75,47853.94921875
2025-03-11,47853.94921875,3044964.0,27185595.0,810.7188221709007,7720.0,433,2686376.0,25572225.0,1308.7697459584297,11935.0,433,5731340.0,52757820.0,0.8822357177293393,0.9406534968243292,1756.75,0.0,48056.6484375
2025-03-12,48056.6484375,3271233.0,27117180.0,819.1830275229358,7720.0,436,2932837.0,26440905.0,1286.6334862385322,11730.0,436,6204070.0,53558085.0,0.8965539904983839,0.9750610129814383,1646.25,506.9,48060.3984375
2025-03-13,48060.3984375,3041157.0,28768410.0,811.0058486238532,7720.0,436,2857469.0,27016845.0,1296.5169724770642,11771.6,436,5898626.0,55785255.0,0.9395993038175932,0.939114987585341,1646.25,848.15,48354.1484375
2025-03-17,48354.1484375,3035729.0,28103265.0,862.7832568807339,7963.7,436,3032634.0,28846185.0,1275.709633027523,11487.1,436,6068363.0,56949450.0,0.9989804755299304,1.0264353625815363,1603.0,1348.1,49314.5
2025-03-18,49314.5,4574491.0,27560235.0,1044.2551605504586,8900.0,436,4417918.0,33103650.0,1082.9282110091744,10504.15,436,8992409.0,60663885.0,0.9657725854089558,1.201138161557766,0.0,1812.75,49702.6015625
2025-03-19,49702.6015625,4940004.0,28838400.0,1111.973137697517,9035.9,443,4551047.0,35494725.0,997.3876975169301,10180.0,443,9491051.0,64333125.0,0.9212638289361709,1.230814642976032,1136.55,0.0,50062.8515625
2025-03-20,50062.8515625,5014446.0,31351005.0,1196.1085201793724,9583.65,446,4738731.0,36767655.0,967.7825112107623,11377.7,446,9753177.0,68118660.0,0.9450158601767773,1.1727743656064613,325.4,347.6,50593.55078125
2025-03-21,50593.55078125,8958003.0,32400645.0,1337.709111111111,9815.0,450,7784792.0,40982400.0,888.2793333333335,11377.7,450,16742795.0,73383045.0,0.8690320822620845,1.2648637087317243,307.4,292.7,51704.94921875
2025-03-24,51704.94921875,14431899.0,36589695.0,1704.1851203501094,10945.0,457,10479956.0,45266550.0,770.7257111597374,9790.55,457,24911855.0,81856245.0,0.7261661129973263,1.2371393093055298,1378.75,0.0,51607.94921875
2025-03-25,51607.94921875,10431853.0,41967225.0,1654.4605532786888,11451.1,488,9282893.0,43216305.0,749.4506147540983,9790.55,488,19714746.0,85183530.0,0.8898604111848585,1.0297632259459615,251.15,717.65,51209.0
2025-03-26,51209.0,18899467.0,45516330.0,1596.7635245901638,11473.7,488,21118112.0,40237560.0,792.2423155737705,9790.55,488,40017579.0,85753890.0,1.1173919349154133,0.8840247005854822,1503.8,652.0,51575.8515625
2025-03-27,51575.8515625,57718901.0,46459500.0,1734.8617827868854,11308.8,488,63142859.0,43777575.0,769.2502049180328,9790.55,488,120861760.0,90237075.0,1.0939719555644345,0.9422739159913474,1468.75,952.25,51564.8515625
2025-03-28,51564.8515625,2770160.0,15759570.0,1124.1757777777777,11308.8,450,2614031.0,14948085.0,531.5668888888889,7133.0,450,5384191.0,30707655.0,0.9436389955814827,0.9485084301157963,0.0,1136.25,50827.5
2025-04-01,50827.5,2316113.0,18000960.0,1312.583222222222,11308.8,450,2327010.0,15685185.0,614.5654444444444,7735.55,450,4643123.0,33686145.0,1.0047048654361856,0.8713526945229588,963.8,931.2,51348.05078125
2025-04-02,51348.05078125,2228313.0,18613410.0,1352.6438596491228,11308.8,456,1999238.0,17565570.0,565.9195175438597,7321.15,456,4227551.0,36178980.0,0.8971980148210776,0.9437051029338526,924.0,1120.0,51597.3515625
2025-04-03,51597.3515625,2697833.0,20316630.0,1391.661842105263,11308.8,456,2324944.0,20795250.0,543.2869517543859,7158.05,456,5022777.0,41111880.0,0.8617820302442738,1.0235580408758735,831.0,1118.65,51502.69921875
2025-04-04,51502.69921875,2978135.0,21772095.0,1367.8496710526315,11308.8,456,3069980.0,21175530.0,558.9106359649123,7335.0,456,6048115.0,42947625.0,1.030839770527528,0.9725995592064062,772.4,642.0,49860.1015625
2025-04-07,49860.1015625,4084356.0,23990985.0,1688.407346491228,11308.8,456,4446921.0,19671855.0,1117.3798245614034,8750.0,456,8531277.0,43662840.0,1.0887691964167667,0.8199686257150343,0.0,1383.2,50511.0
2025-04-08,50511.0,3382355.0,25271385.0,1749.0611587982833,11308.8,466,3030441.0,20405205.0,975.7403433476395,8130.0,466,6412796.0,45676590.0,0.8959559242007418,0.807443082363709,1119.9,799.95,50240.1484375
2025-04-09,50240.1484375,3129397.0,28039590.0,1723.7177038626608,9920.5,466,2928256.0,21752115.0,1044.7505364806866,8470.0,466,6057653.0,49791705.0,0.9357253170498981,0.7757643745860763,2167.9,1491.35,51002.3515625
2025-04-11,51002.3515625,3354993.0,25433130.0,1809.641094420601,10100.0,466,2984632.0,22622715.0,916.2888412017167,7800.0,466,6339625.0,48055845.0,0.8896090096164135,0.8894978714770853,2930.1,1950.0,52379.5
2025-04-15,52379.5,3680322.0,25787235.0,2033.646566523605,11388.15,466,3527898.0,26397795.0,672.282296137339,6550.0,466,7208220.0,52185030.0,0.9585840586774744,1.023676830804078,590.05,0.0,53117.75
2025-04-16,53117.75,5046244.0,25971075.0,2250.079352226721,12020.0,494,4551102.0,29411580.0,561.6331983805668,6730.0,494,9597346.0,55382655.0,0.9018791005746056,1.1324744932583652,563.0,528.9,54290.19921875
2025-04-17,54290.19921875,7734146.0,28719210.0,2587.97841796875,13200.0,512,5814308.0,33262665.0,483.362109375,6280.45,512,13548454.0,61981875.0,0.7517711716329121,1.1582026455463086,1500.0,578.6,55304.5
2025-04-21,55304.5,9546179.0,36816705.0,2963.1925992779784,14206.4,554,9486740.0,43272765.0,487.6948555956679,6823.0,554,19032919.0,80089470.0,0.9937735297023029,1.1753568115343294,280.15,283.5,55647.19921875
2025-04-22,55647.19921875,12946044.0,41273475.0,2969.480919931857,14650.0,587,10474813.0,47743320.0,547.973339011925,7150.0,587,23420857.0,89016795.0,0.8091130387012434,1.1567555191318395,240.45,1289.8,55370.05078125
2025-04-23,55370.05078125,18872604.0,49292520.0,2932.2740303541314,14444.2,593,20881172.0,51236010.0,571.5866779089376,7360.0,593,39753776.0,100528530.0,1.106427708651122,1.0394276859856222,1155.0,165.6,55201.3984375
2025-04-24,55201.3984375,48808771.0,50191800.0,2923.3729342327147,14224.6,593,57906531.0,54728385.0,620.2481450252951,7528.55,593,106715302.0,104920185.0,1.1863960065702126,1.090384983204428,1199.95,1075.0,54664.05078125
2025-04-25,54664.05078125,2396263.0,15496145.0,2254.883172147002,13550.0,517,2969881.0,16004810.0,685.8552224371374,8250.0,517,5366144.0,31500955.0,1.2393802349742078,1.0328252607342019,0.0,1389.45,55432.80078125
2025-04-28,55432.80078125,2366238.0,17183180.0,2463.857088122605,16542.25,522,1810863.0,17595755.0,602.5270114942529,7270.0,522,4177101.0,34778935.0,0.7652919951416552,1.0240103985408988,1713.6,964.95,55391.25
2025-04-29,55391.25,2015127.0,18838215.0,2449.1296190476187,16542.25,525,1934121.0,17825335.0,627.6059047619048,7400.0,525,3949248.0,36663550.0,0.9598010447976728,0.9462326977370202,0.0,0.0,55087.1484375
2025-04-30,55087.1484375,1618446.0,19976655.0,2404.1428571428573,16542.25,525,1733845.0,18805095.0,676.7017142857143,7650.0,525,3352291.0,38781750.0,1.0713023480548625,0.9413535449253141,1729.45,1374.0,55115.3515625
2025-05-02,55115.3515625,2164421.0,20529340.0,2411.8354285714286,16542.25,525,2021041.0,19285630.0,681.407619047619,7730.0,525,4185462.0,39814970.0,0.9337559559808374,0.9394179257589382,1109.85,1021.55,54919.5
2025-05-05,54919.5,1817052.0,21927925.0,2364.74,16542.25,525,1632289.0,20303605.0,679.9066666666665,7900.0,525,3449341.0,42231530.0,0.8983171642858873,0.9259245915881233,1085.85,0.0,54271.3984375
2025-05-06,54271.3984375,1854107.0,23620595.0,2243.793714285714,16542.25,525,1743836.0,20342630.0,773.1660952380953,8650.0,525,3597943.0,43963225.0,0.940526086142817,0.8612242833002302,1560.0,1319.75,54610.8984375
2025-05-07,54610.8984375,2343259.0,23759665.0,2276.5463068181816,16542.25,528,1935722.0,20500790.0,735.271590909091,8200.0,528,4278981.0,44260455.0,0.826081111819052,0.8628400274162115,1002.05,0.0,54365.6484375
2025-05-08,54365.6484375,2424950.0,24255820.0,2239.2006628787876,16542.25,528,2363724.0,20270785.0,811.3796401515153,8730.0,528,4788674.0,44526605.0,0.9747516443638014,0.8357080898522499,0.0,0.0,53595.25
2025-05-09,53595.25,2393216.0,25773265.0,2227.0010416666664,16542.25,528,2385528.0,19781055.0,886.703125,9180.0,528,4778744.0,45554320.0,0.9967875862437824,0.7675028755572878,0.0,0.0,55382.8515625
2025-05-12,55382.8515625,3486424.0,25079970.0,2441.336380597015,16542.25,536,2841347.0,22676925.0,633.0877798507463,7300.0,536,6327771.0,47756895.0,0.8149745986145116,0.9041846940008301,1500.0,999.0,54940.8515625
2025-05-13,54940.8515625,2193904.0,26577340.0,2361.1880597014924,16542.25,536,2304071.0,22166315.0,757.4531716417911,7800.0,536,4497975.0,48743655.0,1.0502150504306478,0.8340306065242045,870.0,1028.8,54801.30078125
2025-05-14,54801.30078125,2590231.0,28142345.0,2330.8766791044777,16542.25,536,2458891.0,23204325.0,793.3153917910447,8018.4,536,5049122.0,51346670.0,0.9492940977078879,0.8245341672842117,1323.0,968.15,55355.6015625
2025-05-15,55355.6015625,2796192.0,26517360.0,2504.5274253731345,16542.25,536,2576612.0,24698085.0,738.9463619402985,7550.0,536,5372804.0,51215445.0,0.9214717730399057,0.9313930572274163,0.0,667.75,55354.8984375
2025-05-16,55354.8984375,1869815.0,27043575.0,2544.8381529850744,16542.25,536,1719656.0,24296195.0,731.9435634328358,7470.6,536,3589471.0,51339770.0,0.9196931247208948,0.8984091415428619,0.0,0.0,55420.69921875
2025-05-19,55420.69921875,3111070.0,28707955.0,2590.3487873134327,16542.25,536,2356641.0,24755560.0,727.954197761194,7484.75,536,5467711.0,53463515.0,0.7575017598446837,0.8623240492051768,0.0,0.0,54877.3515625
2025-05-20,54877.3515625,2595037.0,31372305.0,2624.9193097014927,16542.25,536,2592060.0,24175280.0,757.5673507462686,7890.0,536,5187097.0,55547585.0,0.9988528101911457,0.7705930437690186,662.75,477.9,55075.1015625
2025-05-21,55075.1015625,3412688.0,31190405.0,2659.700746268657,16542.25,536,3214853.0,24729690.0,759.1806902985076,7854.8,536,6627541.0,55920095.0,0.9420295673088194,0.7928620997386857,556.35,525.75,54941.30078125
2025-05-22,54941.30078125,3142970.0,31813950.0,2630.330503731343,16542.25,536,2835537.0,24803625.0,822.7883395522388,7915.85,536,5978507.0,56617575.0,0.9021839215773615,0.7796461929436616,2009.35,1340.5,55398.25
2025-05-23,55398.25,5297421.0,31714180.0,2745.1015858208957,16542.25,536,4159871.0,28509595.0,786.6673507462685,7820.0,536,9457292.0,60223775.0,0.7852634329044265,0.8989541902076611,1225.15,0.0,55572.0
2025-05-26,55572.0,4853947.0,32690650.0,2845.171921641791,16542.25,536,4924240.0,29086600.0,764.5999067164179,7330.45,536,9778187.0,61777250.0,1.0144816167131614,0.8897528804107596,1269.0,471.95,55352.80078125
2025-05-27,55352.80078125,6833238.0,35073520.0,2864.7066108007452,16542.25,537,5750119.0,30280635.0,796.328119180633,7450.2,537,12583357.0,65354155.0,0.8414925691158422,0.863347476956975,1921.3,950.0,55417.0
2025-05-28,55417.0,10546395.0,34499630.0,2860.077932960894,16542.25,537,9004103.0,29281220.0,858.7993482309125,7580.25,537,19550498.0,63780850.0,0.8537612141399976,0.8487401169229931,313.25,0.0,55546.05078125
2025-05-29,55546.05078125,44519167.0,36114345.0,2880.520763500931,14935.0,537,37029666.0,30394410.0,821.901024208566,7446.6,537,81548833.0,66508755.0,0.8317690670178083,0.8416159838978112,0.0,1870.6,55749.69921875
2025-05-30,55749.69921875,1540782.0,11801640.0,2008.7643478260873,14935.0,460,1346627.0,12363055.0,736.9344565217391,6850.0,460,2887409.0,24164695.0,0.8739893119208298,1.0475709308197845,0.0,768.95,55903.3984375
2025-06-02,55903.3984375,1666996.0,13388665.0,2032.6477370689656,14935.0,464,1346523.0,13866845.0,727.1281250000001,6760.0,464,3013519.0,27255510.0,0.8077541877724962,1.035715286027397,0.0,838.0,55599.94921875
2025-06-03,55599.94921875,1433256.0,15839280.0,1999.4880549682875,14935.0,473,1283090.0,13746020.0,748.3405919661733,7096.5,473,2716346.0,29585300.0,0.8952273704069615,0.8678437403720372,0.0,799.5,55676.8515625
2025-06-04,55676.8515625,1291184.0,18205175.0,1998.8217758985202,14935.0,473,1194409.0,14836700.0,730.9523255813954,6960.0,473,2485593.0,33041875.0,0.9250494120125404,0.8149715671505492,1005.55,0.0,55760.8515625
2025-06-05,55760.8515625,1377411.0,18271435.0,2004.188794926004,14935.0,473,1114187.0,15187920.0,718.6026427061311,6880.0,473,2491598.0,33459355.0,0.8088994497648124,0.8312384878363412,942.0,690.3,56578.3984375
2025-06-06,56578.3984375,3369039.0,18903655.0,2121.0985200845666,14935.0,473,2540050.0,19337300.0,646.5836152219873,6350.0,473,5909089.0,38240955.0,0.7539390312786525,1.0229397436633285,904.95,713.95,56839.6015625
2025-06-09,56839.6015625,1430206.0,19668910.0,2093.4648785425097,14935.0,494,1490030.0,20504445.0,578.0623481781378,6350.0,494,2920236.0,40173355.0,1.0418289393276214,1.0424799849101958,0.0,0.0,56629.1015625
2025-06-10,56629.1015625,1394200.0,20358505.0,2025.2697813121274,14935.0,503,1338127.0,20049115.0,591.881212723658,7200.0,503,2732327.0,40407620.0,0.9597812365514273,0.9848029116086864,750.3,0.0,56459.75
2025-06-11,56459.75,1865736.0,21467635.0,2007.9965208747515,14935.0,503,1712389.0,20659200.0,592.8969184890657,7200.0,503,3578125.0,42126835.0,0.9178088432661426,0.9623416831896014,718.85,0.0,56082.55078125
2025-06-12,56082.55078125,1799480.0,23083460.0,1961.3070576540758,14935.0,503,1882355.0,19131370.0,631.1636182902586,7200.0,503,3681835.0,42214830.0,1.0460549714361926,0.8287912643945059,706.15,0.0,55527.3515625
2025-06-13,55527.3515625,2341755.0,25064555.0,1884.289662027833,14935.0,503,2046649.0,18356545.0,708.1519880715706,7350.0,503,4388404.0,43421100.0,0.8739808391569571,0.7323706724496006,0.0,1380.0,55944.8984375
2025-06-16,55944.8984375,2510859.0,25012305.0,1964.8600397614314,14935.0,503,1807599.0,19940410.0,654.3581510934395,7200.0,503,4318458.0,44952715.0,0.7199125876841352,0.7972240063440774,1400.0,450.0,55714.1484375
2025-06-17,55714.1484375,1800776.0,26906395.0,1933.6179920477136,14935.0,503,1650231.0,19889760.0,681.9334990059642,7312.8,503,3451007.0,46796155.0,0.9163999298080383,0.7392205458962451,1296.25,1021.0,55828.75
2025-06-18,55828.75,2252080.0,27125635.0,1961.1642147117298,14935.0,503,2000351.0,21301420.0,681.1446322067594,7200.0,503,4252431.0,48427055.0,0.888223775354339,0.7852874227644809,530.0,1642.75,55577.44921875
2025-06-19,55577.44921875,2748364.0,29984570.0,1919.4023856858846,14935.0,503,2447712.0,21526365.0,704.3203777335983,7250.0,503,5196076.0,51510935.0,0.8906069210628578,0.7179147474851232,455.95,0.0,56252.8515625
2025-06-20,56252.8515625,4802057.0,27469615.0,2027.7876739562626,14935.0,503,3856539.0,25273880.0,623.3375745526839,7200.0,503,8658596.0,52743495.0,0.8031014625607318,0.9200667719587624,1155.0,1006.0,56059.3515625
2025-06-23,56059.3515625,4592587.0,28720155.0,2001.6127236580517,14935.0,503,4272166.0,26208960.0,646.0460238568589,7650.0,503,8864753.0,54929115.0,0.930230826329474,0.9125633200795747,1550.0,308.4,56461.8984375
2025-06-24,56461.8984375,6563460.0,29288695.0,2093.997415506958,14935.0,503,6264710.0,26813950.0,578.2621272365805,7250.0,503,12828170.0,56102645.0,0.9544828489851389,0.9155051121260268,1050.0,1131.0,56621.1484375
2025-06-25,56621.1484375,8982325.0,30670430.0,2142.2899602385687,14935.0,503,7684516.0,30271975.0,556.5216699801193,7200.0,503,16666841.0,60942405.0,0.8555152480009351,0.9870084964573369,0.0,0.0,57206.69921875
2025-06-26,57206.69921875,44831188.0,32686140.0,2328.024850894632,16903.45,503,43585106.0,34216635.0,507.34135188866793,7160.0,503,88416294.0,66902775.0,0.9722050194163938,1.0468239749324943,6.5,0.05,57443.8984375
2025-06-27,57443.8984375,938459.0,11400430.0,1145.1895784543326,11485.65,427,903465.0,12937145.0,358.96144859813086,6664.1,428,1841924.0,24337575.0,0.962711210612291,1.134794477050427,0.0,0.0,57312.75
2025-06-30,57312.75,815068.0,12587340.0,1127.819610091743,11400.0,436,836724.0,13629240.0,381.94931350114416,6893.3,437,1651792.0,26216580.0,1.026569562294189,1.0827736439946805,0.0,1195.0,57459.44921875
2025-07-01,57459.44921875,790114.0,13501920.0,1165.0841743119267,11599.0,436,884768.0,15480870.0,368.02848970251716,6733.7,437,1674882.0,28982790.0,1.1197979025811464,1.1465680436560133,1437.9,1180.0,56999.19921875
2025-07-02,56999.19921875,993313.0,15257925.0,1122.4092889908259,11140.0,436,1098792.0,15528795.0,409.35823798627,7180.0,437,2092105.0,30786720.0,1.1061890864208965,1.0177527416080496,3007.0,0.0,56791.94921875
2025-07-03,56791.94921875,934705.0,15944940.0,1096.4980549199083,11000.0,437,843693.0,15656085.0,423.4535388127854,7300.0,438,1778398.0,31601025.0,0.9026302416270374,0.9818842215775035,0.0,1020.0,57031.8984375
2025-07-04,57031.8984375,1125634.0,16096140.0,1125.457403189066,11200.0,439,1003668.0,16331815.0,399.26545454545453,7300.0,440,2129302.0,32427955.0,0.8916468408026055,1.0146417091302635,3035.3,0.0,56949.19921875
2025-07-07,56949.19921875,847396.0,16336205.0,1130.8742596810935,11150.0,439,835614.0,16296080.0,409.1000000000001,7250.0,440,1683010.0,32632285.0,0.9860962289177669,0.9975437991871429,887.65,623.05,57256.30078125
2025-07-08,57256.30078125,957556.0,16355945.0,1175.8600227790432,11443.6,439,839522.0,16712770.0,393.1917045454545,7009.0,440,1797078.0,33068715.0,0.8767341022352739,1.0218162264546622,0.0,648.0,57213.55078125
2025-07-09,57213.55078125,899143.0,16312850.0,1167.2424829157176,11262.75,439,830677.0,16247410.0,404.06420454545446,7550.0,440,1729820.0,32560260.0,0.9238541589046458,0.9959884385622377,1749.0,602.2,56956.0
2025-07-10,56956.0,962881.0,17196180.0,1132.975854214123,11080.0,439,874735.0,15841175.0,416.5790909090909,7550.0,440,1837616.0,33037355.0,0.9084559774260786,0.9212031393018683,2930.0,1198.0,56754.69921875
2025-07-11,56754.69921875,1230859.0,17935130.0,1098.2660592255127,10840.0,439,1062224.0,15860695.0,452.23795454545456,7550.0,440,2293083.0,33795825.0,0.8629940553710864,0.8843367736949774,0.0,942.5,56765.3515625
2025-07-14,56765.3515625,1158837.0,18762915.0,1152.1916856492028,10950.0,439,953307.0,16180580.0,442.8,7550.0,440,2112144.0,34943495.0,0.8226411479785336,0.862370266027427,0.0,502.0,57006.6484375
2025-07-15,57006.6484375,1221794.0,18748045.0,1207.8371298405466,11100.0,439,990786.0,16839950.0,413.36215909090913,7550.0,440,2212580.0,35587995.0,0.8109272103153232,0.8982243215225908,2850.0,1113.0,57168.94921875
2025-07-16,57168.94921875,1255242.0,19178720.0,1211.1711845102507,11230.0,439,1062000.0,17646285.0,425.94215909090906,7705.0,440,2317242.0,36825005.0,0.8460519963481146,0.9200971180558453,1519.6,530.0,56828.80078125
2025-07-17,56828.80078125,1300286.0,20885695.0,1174.9289293849658,10930.0,439,1142174.0,17778245.0,470.6205681818182,7705.0,440,2442460.0,38663940.0,0.8784021361454326,0.8512163468823997,621.55,930.0,56283.0
2025-07-18,56283.0,1832232.0,23863115.0,1075.5695899772209,10340.0,439,1604691.0,18575315.0,558.1988636363636,8462.95,440,3436923.0,42438430.0,0.8758121242288095,0.7784111588114125,1569.35,0.0,56952.75
2025-07-21,56952.75,2951498.0,22120870.0,1161.5041666666666,10870.0,444,2329718.0,19540605.0,468.63640449438196,8462.95,445,5281216.0,41661475.0,0.7893340940769737,0.8833560795755321,2600.0,0.0,56756.0
2025-07-22,56756.0,2056424.0,24933160.0,1150.3899774774775,10750.0,444,1843594.0,20221120.0,486.76483146067415,8462.95,445,3900018.0,45154280.0,0.8965048064017926,0.8110131246901716,363.3,800.0,57210.44921875
2025-07-23,57210.44921875,2886494.0,23232175.0,1224.321734234234,11164.85,444,2385128.0,23176445.0,428.75786516853935,8462.95,445,5271622.0,46408620.0,0.8263062386410642,0.9976011716509539,362.1,0.0,57066.05078125
2025-07-24,57066.05078125,2532957.0,25010995.0,1285.0742117117115,11080.0,444,2519640.0,22566540.0,515.076404494382,8462.95,445,5052597.0,47577535.0,0.9947425084594803,0.9022647839480197,328.55,0.0,56528.8984375
