Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,62200.00,74.85,74.85,27.10,29.95,28.85,29.95,60.00,1306.87,0.67,945.00,945.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,59700.00,188.95,202.20,153.85,195.45,200.70,195.45,3632.00,76125.32,234.68,39270.00,2415.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,48900.00,-,-,-,7415.85,-,8801.55,-,-,-,-,-,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,49300.00,-,-,-,7065.90,-,8404.30,-,-,-,-,-,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,56000.00,1867.00,2000.00,1712.20,1953.25,1971.30,1953.25,3845.00,77882.43,2520.43,1419775.00,525.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,58100.00,600.15,676.00,533.20,655.50,658.40,655.50,8772.00,180266.54,1887.92,69475.00,18655.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,51600.00,-,-,-,5180.00,5180.00,6137.40,-,-,-,105.00,-,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,54000.00,3628.20,3750.00,3447.00,3730.35,3735.15,3730.35,95.00,1915.23,119.73,126315.00,560.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,60600.00,96.00,98.55,76.20,94.80,94.60,94.80,2791.00,59285.91,88.80,19040.00,10395.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,59000.00,322.90,354.10,270.90,342.30,348.95,342.30,35722.00,741624.72,3965.42,790265.00,125090.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,52200.00,-,-,-,4580.00,4580.00,5557.85,-,-,-,35.00,-,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,56400.00,1568.60,1692.85,1460.00,1663.25,1675.00,1663.25,90.00,1826.71,50.11,16695.00,-630.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,60400.00,112.80,115.35,88.45,110.10,108.55,110.10,3970.00,84070.53,144.73,53130.00,8820.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,49200.00,-,-,-,7152.85,-,8503.55,-,-,-,-,-,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,61900.00,-,-,-,595.35,-,165.85,-,-,-,-,-,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,55400.00,2271.10,2500.00,2271.10,2500.00,2500.00,2743.70,16.00,324.16,13.92,2310.00,-175.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,50200.00,-,-,-,5723.70,5723.70,7512.35,-,-,-,35.00,-,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,50800.00,-,-,-,6569.70,6569.70,6920.40,-,-,-,350.00,-,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,52900.00,-,-,-,3633.50,3633.50,4894.55,-,-,-,70.00,-,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,56700.00,1374.95,1470.00,1238.55,1441.65,1434.65,1441.65,2775.00,56356.67,1286.79,69230.00,-1610.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,54100.00,-,-,-,3072.00,3072.00,3808.15,-,-,-,175.00,-,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,51000.00,6533.80,6686.00,6390.00,6634.85,6636.75,6634.85,39.00,786.26,90.11,75390.00,-35.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,62300.00,-,-,-,532.95,-,129.85,-,-,-,-,-,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,61100.00,-,-,-,738.55,-,263.50,-,-,-,-,-,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,47500.00,-,-,-,9600.00,9600.00,10193.70,-,-,-,35.00,-,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,58900.00,349.85,382.95,292.50,368.80,369.50,368.80,5103.00,105816.85,618.51,62510.00,25935.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,48800.00,-,-,-,7504.20,-,8900.90,-,-,-,-,-,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,50100.00,-,-,-,6384.25,-,7611.25,-,-,-,-,-,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,59300.00,256.35,280.00,213.00,271.35,274.70,271.35,4129.00,86061.34,363.95,38115.00,14420.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,51200.00,-,-,-,5500.00,5500.00,6527.75,-,-,-,140.00,-,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,50900.00,-,-,-,6270.00,6270.00,6822.05,-,-,-,315.00,-,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,59200.00,288.95,303.00,232.10,293.65,299.10,293.65,4348.00,90504.32,413.76,38605.00,6195.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,60300.00,118.95,124.40,95.25,120.05,123.80,120.05,2283.00,48271.97,89.25,16590.00,4585.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,59900.00,165.05,175.95,131.55,167.20,168.20,167.20,3020.00,63481.08,166.78,30205.00,9660.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,61300.00,59.60,64.85,47.05,54.85,52.90,54.85,1589.00,34121.21,29.22,15225.00,-1750.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,48700.00,-,-,-,7592.90,-,9000.30,-,-,-,-,-,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,46000.00,11400.00,11599.00,11334.95,11599.00,11599.00,11686.15,15.00,301.32,59.82,75005.00,-245.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,58000.00,658.00,720.95,570.15,698.95,703.65,698.95,50999.00,1047067.29,11787.59,899045.00,91770.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,51900.00,-,-,-,4291.90,4291.90,5846.60,-,-,-,315.00,-,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,49500.00,8040.00,8040.00,7920.00,7920.00,7920.00,8205.80,3.00,60.35,8.38,3850.00,-105.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,49600.00,-,-,-,6807.30,-,8106.60,-,-,-,-,-,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,63000.00,22.30,23.00,18.50,19.85,20.00,19.85,15129.00,333701.25,106.80,352065.00,58940.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,46500.00,-,-,-,9613.05,-,11188.65,-,-,-,-,-,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,56200.00,1687.60,1834.75,1600.00,1801.25,1813.10,1801.25,96.00,1946.45,58.13,13825.00,-455.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,55800.00,1945.90,2145.70,1945.90,2145.70,2145.70,2447.10,6.00,121.40,4.22,6405.00,-35.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,61200.00,65.15,65.15,50.05,58.75,61.45,58.75,1995.00,42772.36,39.46,32725.00,7245.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,48600.00,-,-,-,7681.90,-,9099.70,-,-,-,-,-,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,49100.00,-,-,-,7240.20,-,8602.85,-,-,-,-,-,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,50600.00,-,-,-,6265.00,6265.00,7117.35,-,-,-,70.00,-,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,60900.00,72.70,76.85,61.90,73.80,76.30,73.80,1335.00,28488.96,33.44,8190.00,1960.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,60500.00,101.35,106.70,82.15,101.60,100.90,101.60,12338.00,261670.64,413.49,143675.00,-3150.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,63500.00,17.95,18.90,15.75,16.50,16.65,16.50,5575.00,123936.91,32.53,187985.00,1190.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,54300.00,-,-,-,2650.00,2650.00,3635.50,-,-,-,210.00,-,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,52100.00,-,-,-,4680.00,4680.00,5653.85,-,-,-,315.00,-,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,55500.00,2285.00,2405.35,2143.00,2375.65,2387.95,2375.65,308.00,6228.97,246.07,74235.00,-1505.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,51800.00,-,-,-,5000.00,5000.00,5943.30,-,-,-,280.00,-,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,51400.00,-,-,-,5500.00,5500.00,6332.25,-,-,-,70.00,-,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,47000.00,10550.00,10550.00,10550.00,10550.00,10550.00,10691.15,1.00,20.14,3.69,8540.00,35.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,58400.00,525.90,552.25,429.90,531.85,535.50,531.85,8147.00,167962.69,1438.01,43540.00,8610.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,62100.00,35.20,37.00,28.85,31.85,32.05,31.85,1088.00,23660.00,12.32,5390.00,1575.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,55600.00,2185.00,2300.00,2070.35,2290.00,2290.00,2290.00,21.00,424.46,15.80,6265.00,35.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,51100.00,-,-,-,5700.00,5700.00,6625.75,-,-,-,210.00,-,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,58700.00,423.95,445.30,341.95,430.65,433.10,430.65,7765.00,160638.10,1106.18,52850.00,19565.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,49800.00,-,-,-,6636.85,-,7908.30,-,-,-,-,-,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,61500.00,49.95,51.35,41.00,47.15,49.00,47.15,11188.00,240999.85,178.15,225015.00,34160.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,59600.00,204.70,219.50,167.00,212.20,215.55,212.20,4623.00,96753.72,317.94,30765.00,15715.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,59400.00,238.50,260.00,196.10,253.70,250.25,253.70,3729.00,77832.66,306.75,38850.00,16800.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,54400.00,-,-,-,2983.60,3017.65,3550.30,-,-,-,1120.00,-,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,50300.00,-,-,-,5585.85,5585.85,7413.50,-,-,-,35.00,-,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,56600.00,1435.00,1537.25,1300.80,1512.65,1517.35,1512.65,513.00,10418.14,255.61,41405.00,-3325.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,52300.00,-,-,-,4941.60,4941.60,5462.10,-,-,-,105.00,-,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,52000.00,5550.25,5698.95,5415.00,5673.30,5678.10,5673.30,42.00,845.46,81.06,131320.00,700.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,51700.00,-,-,-,4371.55,4371.55,6040.25,-,-,-,105.00,-,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,49900.00,-,-,-,6552.25,-,7809.25,-,-,-,-,-,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,57400.00,949.75,1036.00,840.00,1003.80,1011.95,1003.80,55092.00,1125253.47,18455.19,165725.00,-21245.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,52500.00,5049.05,5170.25,4950.00,5170.25,5170.25,5170.25,8.00,161.23,14.23,12320.00,-105.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,59100.00,300.00,328.90,250.75,317.75,325.35,317.75,6036.00,125482.11,627.45,18480.00,-4515.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,57100.00,1115.50,1212.45,995.05,1180.20,1189.85,1180.20,9647.00,196492.18,3696.89,64085.00,7140.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,49400.00,-,-,-,6979.35,-,8305.00,-,-,-,-,-,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,49000.00,8603.00,8651.00,8603.00,8651.00,8651.00,8702.20,2.00,40.34,6.04,34720.00,35.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,53100.00,-,-,-,3970.00,3970.00,4708.40,-,-,-,315.00,-,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,55100.00,-,-,-,2677.20,2677.20,2976.30,-,-,-,805.00,-,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,58300.00,530.05,591.65,462.10,572.65,580.00,572.65,11334.00,233361.42,2091.15,46130.00,-9275.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,60000.00,160.05,160.05,121.20,153.05,154.00,153.05,41107.00,865294.55,2047.55,907690.00,37975.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,50400.00,-,-,-,6300.00,6300.00,7314.70,-,-,-,350.00,-,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,65000.00,12.95,13.00,11.35,11.75,11.80,11.75,9342.00,212570.12,39.62,178780.00,35000.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,57000.00,1187.95,1278.00,1053.05,1242.60,1251.00,1242.60,27961.00,569198.97,11377.02,728560.00,-39375.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,57700.00,834.25,870.00,696.80,841.95,850.00,841.95,19028.00,389631.57,5361.11,103950.00,2730.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,50500.00,6970.00,6970.00,6970.00,6970.00,6970.00,7216.00,1.00,20.11,2.44,9170.00,-35.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,51300.00,-,-,-,5480.00,5480.00,6429.95,-,-,-,140.00,-,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,56800.00,1319.95,1406.00,1171.40,1373.95,1386.30,1373.95,1046.00,21262.96,468.48,53585.00,-3045.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,54800.00,2816.05,2964.45,2816.05,2964.45,2964.45,3217.20,2.00,40.38,2.02,3010.00,-,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,52600.00,-,-,-,4699.20,4699.20,5176.75,-,-,-,35.00,-,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,48500.00,-,-,-,8511.05,8511.05,9199.10,-,-,-,1120.00,-,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,62400.00,74.50,74.50,22.15,27.25,27.65,27.25,132.00,2884.19,1.31,2240.00,2240.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,54900.00,-,-,-,2135.00,2135.00,3136.00,-,-,-,245.00,-,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,53400.00,-,-,-,3485.00,3485.00,4432.55,-,-,-,175.00,-,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,56900.00,1255.75,1338.00,1113.20,1307.15,1331.15,1307.15,920.00,18713.79,391.99,40425.00,-3780.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,61700.00,114.30,114.30,32.40,41.10,42.80,41.10,438.00,9464.72,6.11,3465.00,3465.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,51500.00,6111.35,6208.80,6111.35,6163.65,6138.60,6163.65,11.00,221.99,23.71,11480.00,-175.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,54200.00,-,-,-,2745.00,2745.00,3721.45,-,-,-,280.00,-,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,53500.00,4041.35,4262.75,3925.05,4206.60,4226.75,4206.60,20.00,403.47,28.97,51240.00,-210.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,57600.00,859.90,924.95,742.00,895.25,903.00,895.25,29444.00,602401.60,8810.56,116410.00,23100.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,61800.00,42.00,42.60,34.50,38.80,40.40,38.80,1064.00,23028.55,14.23,19285.00,4130.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,52800.00,-,-,-,3900.00,3900.00,4988.25,-,-,-,105.00,-,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,52400.00,-,-,-,4369.95,4369.95,5366.65,-,-,-,210.00,-,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,64000.00,16.40,16.45,13.90,14.65,14.70,14.65,11386.00,255105.53,59.13,291305.00,71575.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,59800.00,174.80,190.80,142.40,179.85,187.35,179.85,5499.00,115424.41,330.34,37870.00,8050.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,62000.00,36.35,37.75,30.05,33.45,32.05,33.45,18082.00,392586.74,207.34,554050.00,32515.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,53900.00,-,-,-,3030.00,3030.00,3983.50,-,-,-,35.00,-,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,60200.00,129.25,135.00,102.95,130.55,135.00,130.55,1579.00,33336.74,67.21,9730.00,3080.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,56500.00,1515.95,1620.00,1363.05,1581.95,1594.95,1581.95,4169.00,84621.32,2179.35,295750.00,-7805.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,58600.00,431.05,478.30,369.90,462.70,470.90,462.70,5343.00,110397.54,812.61,39795.00,10990.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,55300.00,2497.30,2589.40,2367.85,2554.90,2589.40,2554.90,14.00,283.26,12.29,4410.00,140.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,57900.00,664.80,768.55,613.25,745.95,753.10,745.95,10074.00,206657.12,2507.51,70980.00,15330.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,60100.00,138.00,147.00,112.10,143.40,147.00,143.40,3903.00,82282.14,182.53,33845.00,595.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,55200.00,2450.00,2616.70,2430.00,2616.70,2616.70,2897.80,3.00,60.58,2.62,2135.00,-35.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,50000.00,7500.00,7669.95,7370.00,7630.00,7630.00,7630.00,67.00,1350.57,178.07,125195.00,-1155.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,61000.00,69.85,73.50,56.65,68.05,64.55,68.05,21531.00,460174.92,488.07,601545.00,16065.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,61400.00,53.85,54.90,43.85,51.35,54.20,51.35,829.00,17829.70,14.49,5985.00,140.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,64500.00,14.50,14.50,12.50,12.85,12.75,12.85,8891.00,200755.32,41.00,502390.00,-4515.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,53700.00,-,-,-,3210.00,3210.00,4161.40,-,-,-,665.00,-,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,57200.00,1069.65,1151.85,944.00,1119.90,1129.00,1119.90,34854.00,710346.73,12569.65,163065.00,15890.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,55700.00,2078.00,2250.00,2005.00,2250.00,2250.00,2522.00,87.00,1761.68,65.62,4830.00,-1785.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,54500.00,3188.00,3285.65,3008.00,3280.80,3280.80,3465.80,71.00,1433.42,79.10,26810.00,210.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,55900.00,1975.00,2010.95,1975.00,2010.95,2010.95,2375.75,3.00,60.79,2.10,6930.00,35.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,50700.00,-,-,-,6050.00,6050.00,7018.85,-,-,-,350.00,-,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,61600.00,-,-,-,646.10,-,198.10,-,-,-,-,-,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,52700.00,-,-,-,4040.60,4040.60,5082.30,-,-,-,175.00,-,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,54700.00,-,-,-,2286.20,2286.20,3299.25,-,-,-,280.00,-,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,62500.00,27.95,28.70,23.30,25.15,26.25,25.15,7544.00,165091.82,66.82,183855.00,11725.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,56300.00,1673.10,1772.90,1516.00,1729.95,1729.95,2101.50,43.00,872.13,24.81,12705.00,-595.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,53600.00,-,-,-,3265.00,3265.00,4251.25,-,-,-,385.00,-,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,53200.00,-,-,-,3665.00,3665.00,4615.95,-,-,-,350.00,-,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,53300.00,-,-,-,3570.00,3570.00,4524.00,-,-,-,105.00,-,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,58500.00,467.85,514.00,399.00,498.30,504.90,498.30,29055.00,599620.03,4718.91,319445.00,32165.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,54600.00,2928.05,2928.05,2928.05,2928.05,2928.05,3382.10,1.00,20.13,1.02,1365.00,-,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,57800.00,779.95,831.55,652.75,792.50,797.15,792.50,15181.00,311058.99,3947.36,109410.00,23240.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,55000.00,2718.95,2860.05,2547.20,2808.05,2826.40,2808.05,542.00,10952.02,518.52,182245.00,-4445.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,56100.00,1794.05,1890.00,1650.00,1890.00,1890.00,1890.00,33.00,668.11,20.16,21000.00,-175.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,58800.00,377.60,413.60,316.15,398.75,410.85,398.75,7082.00,146669.63,922.07,55720.00,9030.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,60700.00,90.00,91.25,70.60,86.70,90.00,86.70,2206.00,46930.44,63.97,24150.00,2555.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,57300.00,1009.95,1090.95,891.05,1061.95,1071.00,1061.95,50195.00,1024094.21,17433.48,157395.00,25725.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,59500.00,226.00,242.00,180.60,230.40,237.60,230.40,15391.00,321661.69,1144.11,325605.00,12075.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,53800.00,-,-,-,3640.80,3640.80,4072.15,-,-,-,350.00,-,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,58200.00,597.95,633.60,496.80,613.45,615.25,613.45,9348.00,192314.76,1896.00,53690.00,11200.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,57500.00,891.25,979.95,789.60,949.50,953.10,949.50,95220.00,1946397.12,30094.62,690340.00,45500.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,49700.00,-,-,-,6721.90,-,8007.45,-,-,-,-,-,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,60800.00,81.85,84.60,66.25,80.70,83.00,80.70,3572.00,76107.52,95.36,28315.00,175.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,53000.00,4575.05,4708.70,4400.00,4668.25,4668.25,4668.25,42.00,846.45,67.35,112385.00,-140.00,57459.45
BANKNIFTY,01-Jul-2025,31-Jul-2025,CE,48000.00,9350.00,9350.00,9350.00,9350.00,9350.00,9696.30,2.00,40.15,6.54,14700.00,70.00,57459.45
BANKNIFTY,01-Jul-2025,28-Aug-2025,CE,50700.00,-,-,-,6054.20,-,7321.10,-,-,-,-,-,57459.45
BANKNIFTY,01-Jul-2025,28-Aug-2025,CE,53000.00,4750.00,4940.00,4750.00,4900.00,4900.00,5226.80,4.00,81.02,6.82,2170.00,70.00,57459.45
BANKNIFTY,01-Jul-2025,28-Aug-2025,CE,54700.00,-,-,-,3161.05,-,3842.35,-,-,-,-,-,57459.45
BANKNIFTY,01-Jul-2025,28-Aug-2025,CE,55300.00,-,-,-,2816.05,-,3399.40,-,-,-,-,-,57459.45
BANKNIFTY,01-Jul-2025,28-Aug-2025,CE,65000.00,-,-,-,88.20,88.20,146.50,-,-,-,35.00,-,57459.45
BANKNIFTY,01-Jul-2025,28-Aug-2025,CE,54800.00,-,-,-,3101.80,-,3766.80,-,-,-,-,-,57459.45
BANKNIFTY,01-Jul-2025,28-Aug-2025,CE,51000.00,-,-,-,5980.00,5980.00,7038.10,-,-,-,665.00,-,57459.45
BANKNIFTY,01-Jul-2025,28-Aug-2025,CE,60300.00,-,-,-,885.15,-,893.75,-,-,-,-,-,57459.45
BANKNIFTY,01-Jul-2025,28-Aug-2025,CE,48500.00,-,-,-,7984.20,-,9446.40,-,-,-,-,-,57459.45
BANKNIFTY,01-Jul-2025,28-Aug-2025,CE,56400.00,-,-,-,2248.70,-,2663.15,-,-,-,-,-,57459.45
BANKNIFTY,01-Jul-2025,28-Aug-2025,CE,51100.00,-,-,-,5724.35,-,6944.25,-,-,-,-,-,57459.45
BANKNIFTY,01-Jul-2025,28-Aug-2025,CE,50500.00,-,-,-,6221.90,-,7511.00,-,-,-,-,-,57459.45
BANKNIFTY,01-Jul-2025,28-Aug-2025,CE,52000.00,-,-,-,5011.50,-,6113.45,-,-,-,-,-,57459.45
BANKNIFTY,01-Jul-2025,28-Aug-2025,CE,56800.00,-,-,-,2063.40,-,2420.80,-,-,-,-,-,57459.45
BANKNIFTY,01-Jul-2025,28-Aug-2025,CE,64500.00,44.00,44.00,38.10,42.50,42.50,42.50,122.00,2755.90,1.75,14105.00,945.00,57459.45
BANKNIFTY,01-Jul-2025,28-Aug-2025,CE,53900.00,-,-,-,3659.70,-,4471.65,-,-,-,-,-,57459.45
BANKNIFTY,01-Jul-2025,28-Aug-2025,CE,51200.00,-,-,-,5643.10,-,6850.70,-,-,-,-,-,57459.45
BANKNIFTY,01-Jul-2025,28-Aug-2025,CE,51400.00,-,-,-,5482.05,-,6664.45,-,-,-,-,-,57459.45
BANKNIFTY,01-Jul-2025,28-Aug-2025,CE,60400.00,-,-,-,861.95,-,864.85,-,-,-,-,-,57459.45
