Symbol  ,Date  ,Expiry  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
BANKNIFTY,24-Jun-2024,26-Jun-2024,51294.70,51864.75,51150.00,51751.05,51794.70,51751.05,155814.00,1204749.76,1820790.00,-219735.00,51703.95
BANKNIFTY,24-Jun-2024,31-Jul-2024,51689.95,51995.00,51310.80,51899.75,51939.75,51899.75,68327.00,530030.57,897885.00,240015.00,51703.95
BANKNIFTY,24-Jun-2024,28-Aug-2024,51801.10,52215.00,51605.05,52122.35,52150.00,52122.35,4753.00,37013.14,225660.00,9705.00,51703.95
BANKNIFTY,25-Jun-2024,26-Jun-2024,51799.95,52718.25,51768.80,52626.85,52644.35,52626.85,169852.00,1332503.61,1553760.00,-267030.00,52606.00
BANKNIFTY,25-Jun-2024,31-Jul-2024,51930.95,52745.25,51915.40,52675.60,52672.05,52675.60,154358.00,1213413.11,1705980.00,808095.00,52606.00
BANKNIFTY,25-Jun-2024,28-Aug-2024,52151.25,52890.00,52123.15,52825.60,52850.00,52825.60,11502.00,90715.32,234120.00,8460.00,52606.00
BANKNIFTY,26-Jun-2024,26-Jun-2024,52626.85,52990.00,52255.55,52894.15,52880.50,52870.50,147901.00,1170452.97,1114770.00,-438990.00,52870.50
BANKNIFTY,26-Jun-2024,31-Jul-2024,52744.85,52998.55,52460.25,52877.10,52800.00,52877.10,167951.00,1330475.01,2420430.00,714450.00,52870.50
BANKNIFTY,26-Jun-2024,28-Aug-2024,52849.95,53169.45,52640.10,53016.70,52930.00,53016.70,10508.00,83481.96,266310.00,32190.00,52870.50
BANKNIFTY,27-Jun-2024,31-Jul-2024,52800.00,53221.00,52670.00,52905.60,52880.00,52905.60,150462.00,1194735.95,2433570.00,13140.00,52811.30
BANKNIFTY,27-Jun-2024,28-Aug-2024,53004.95,53363.10,52800.00,53061.80,53030.05,53061.80,10173.00,81036.51,281805.00,15495.00,52811.30
BANKNIFTY,27-Jun-2024,25-Sep-2024,53300.00,53623.95,53157.40,53332.80,53324.70,53332.80,1453.00,11634.98,8415.00,8415.00,52811.30
BANKNIFTY,28-Jun-2024,31-Jul-2024,52899.95,53050.00,52438.15,52529.70,52520.00,52529.70,164350.00,1300479.75,2452920.00,19350.00,52342.25
BANKNIFTY,28-Jun-2024,28-Aug-2024,53149.65,53199.00,52610.00,52693.85,52660.05,52693.85,9608.00,76238.34,273450.00,-8355.00,52342.25
BANKNIFTY,28-Jun-2024,25-Sep-2024,53332.00,53470.00,52919.95,52992.80,52989.00,52992.80,2447.00,19529.55,19710.00,11295.00,52342.25
